age,gender,height_cm,weight_kg,activity_level,purpose,bmi,body_fat_pct,lean_body_mass_kg,bmr,tdee,height_m,weight_height_ratio,bmi_squared,bmi_category_numeric,fat_mass_kg,lean_mass_percentage,fat_free_mass_index,age_squared,age_group,metabolic_age_factor,activity_numeric,activity_multiplier,daily_energy_expenditure_per_kg,gender_weight_interaction,gender_height_interaction,purpose_numeric,calorie_adjustment_direction,calories_needed
19,Male,178,92.8,sedentary,weight_gain,29.29,23.3,71.2,1933,2320,1.78,0.521348315,857.9041,2,21.6224,76.72413793,22.47191011,361,0,0.867905891,0,1.200206932,25,92.8,178,2,1,2634
63,Male,167.9,65.9,extra_active,weight_gain,23.38,26.3,48.6,1407,2673,1.679,0.392495533,546.6244,1,17.3317,73.74810319,17.23990534,3969,2,0.889605463,0,1.89978678,40.56145675,65.9,167.9,2,1,2993
57,Male,169.5,64.5,sedentary,weight_gain,22.45,23.8,49.1,1427,1712,1.695,0.380530973,504.0025,1,15.351,76.12403101,17.09000096,3249,2,0.921834625,0,1.199719692,26.54263566,64.5,169.5,2,1,2072
17,Male,176.4,54.3,very_active,weight_loss,17.45,8.6,49.6,1516,2615,1.764,0.307823129,304.5025,0,4.6698,91.34438306,15.93986045,289,0,1.163290362,3,1.724934037,48.15837937,54.3,176.4,0,-1,2311
33,Male,181.2,80.5,lightly_active,weight_loss,24.52,20.8,63.8,1766,2428,1.812,0.444260486,601.2304,1,16.744,79.25465839,19.43140895,1089,1,0.914078675,1,1.374858437,30.16149068,80.5,181.2,0,-1,2136
34,Male,163.2,79.7,moderately_active,muscle_gain,29.92,27.5,57.8,1639,2540,1.632,0.488357843,895.2064,2,21.9175,72.52195734,21.70138889,1156,1,0.856859055,2,1.549725442,31.86951066,79.7,163.2,1,0,2725
29,Female,161.3,54.8,extra_active,maintain,21.06,26.5,40.3,1246,2367,1.613,0.339739616,443.5236,1,14.522,73.54014599,15.48946121,841,0,0.947384428,0,1.899678973,43.19343066,0,0,1,0,2331
48,Female,173,64.4,sedentary,weight_loss,21.52,31.5,44.1,1324,1589,1.73,0.372254335,463.1104,1,20.286,68.47826087,14.73487253,2304,1,0.856625259,0,1.200151057,24.67391304,0,0,0,-1,1324
16,Male,166.9,65.4,moderately_active,maintain,23.48,15.7,55.1,1597,2475,1.669,0.391851408,551.3104,1,10.2678,84.25076453,19.78057562,256,0,1.017456677,2,1.549780839,37.8440367,65.4,166.9,1,0,2447
58,Male,171.5,75.2,very_active,muscle_gain,25.57,27.8,54.3,1540,2656,1.715,0.438483965,653.8249,2,20.9056,72.20744681,18.46169538,3364,2,0.853280142,3,1.724675325,35.31914894,75.2,171.5,1,0,2901
38,Female,157.3,38,lightly_active,weight_loss,15.36,21.8,29.7,1012,1392,1.573,0.241576605,235.9296,0,8.284,78.15789474,12.00325422,1444,1,1.109649123,1,1.375494071,36.63157895,0,0,0,-1,1200
46,Female,165.2,67.4,moderately_active,weight_loss,24.7,34.8,43.9,1317,2041,1.652,0.407990315,610.09,1,23.4552,65.13353116,16.08586554,2116,1,0.814169139,2,1.549734244,30.28189911,0,0,0,-1,1617
16,Male,165.9,80.7,lightly_active,maintain,29.32,22.7,62.4,1748,2404,1.659,0.486437613,859.6624,2,18.3189,77.32342007,22.67210361,256,0,0.90251962,1,1.375286041,29.78934325,80.7,165.9,1,0,2454
39,Female,151.6,51.9,lightly_active,weight_gain,22.58,30.7,36,1125,1547,1.516,0.342348285,509.8564,1,15.9333,69.36416185,15.66405135,1521,1,0.903179191,1,1.375111111,29.80732177,0,0,2,1,1902
19,Female,166,58.3,sedentary,weight_gain,21.16,24.4,44.1,1348,1618,1.66,0.351204819,447.7456,1,14.2252,75.6432247,16.00377413,361,0,0.963407662,0,1.200296736,27.75300172,0,0,2,1,2105
24,Female,162.4,63.9,moderately_active,weight_loss,24.23,29.2,45.2,1362,2111,1.624,0.393472906,587.0929,1,18.6588,70.73552426,17.1382465,576,0,0.888106416,2,1.549926579,33.03599374,0,0,0,-1,1684
37,Female,153.9,58.7,sedentary,maintain,24.78,32.8,39.4,1210,1452,1.539,0.381416504,614.0484,1,19.2536,67.120954,16.63485356,1369,1,0.858886996,0,1.2,24.73594549,0,0,1,0,1450
21,Female,160.6,57,sedentary,weight_loss,22.1,26,42.2,1297,1556,1.606,0.354919054,488.41,1,14.82,74.03508772,16.36143416,441,0,0.948099415,0,1.199691596,27.29824561,0,0,0,-1,1200
57,Female,152.5,61.4,lightly_active,maintain,26.4,39.4,37.2,1142,1570,1.525,0.402622951,696.96,2,24.1916,60.58631922,15.99570008,3249,2,0.774972856,1,1.374781086,25.57003257,0,0,1,0,1531
25,Male,180,81.1,lightly_active,weight_loss,25.03,19.6,65.2,1801,2476,1.8,0.450555556,626.5009,2,15.8956,80.3945746,20.12345679,625,0,0.925297986,1,1.374791782,30.53020962,81.1,180,0,-1,1986
38,Female,162.7,48.2,moderately_active,weight_loss,18.21,25.2,36.1,1149,1781,1.627,0.296250768,331.6041,0,12.1464,74.89626556,13.63741623,1444,1,0.993257261,2,1.550043516,36.95020747,0,0,0,-1,1483
31,Female,156.7,43.3,lightly_active,maintain,17.63,22.9,33.4,1094,1504,1.567,0.276324186,310.8169,0,9.9157,77.13625866,13.60217863,961,1,1.052732871,1,1.374771481,34.73441109,0,0,1,0,1524
25,Male,170.2,52.3,lightly_active,muscle_gain,18.05,11.2,46.4,1429,1965,1.702,0.307285546,325.8025,0,5.8576,88.71892925,16.01765256,625,0,1.13846399,1,1.375087474,37.57170172,52.3,170.2,1,0,2527
62,Female,156.8,44.4,sedentary,muscle_gain,18.06,30.5,30.9,987,1184,1.568,0.283163265,326.1636,0,13.542,69.59459459,12.56800552,3844,2,0.926238739,0,1.199594732,26.66666667,0,0,1,0,1653
34,Male,167,72.5,moderately_active,muscle_gain,26,22.8,56,1594,2471,1.67,0.434131737,676,2,16.53,77.24137931,20.07960128,1156,1,0.916091954,2,1.550188206,34.08275862,72.5,167,1,0,2710
28,Male,182.7,83.8,lightly_active,weight_loss,25.11,20.4,66.7,1831,2518,1.827,0.458675424,630.5121,2,17.0952,79.59427208,19.9824502,784,0,0.91040175,1,1.375204806,30.0477327,83.8,182.7,0,-1,2032
37,Male,181.6,80.8,sedentary,muscle_gain,24.5,21.7,63.3,1753,2104,1.816,0.444933921,600.25,1,17.5336,78.34158416,19.19428865,1369,1,0.903981023,0,1.20022818,26.03960396,80.8,181.6,1,0,2334
41,Female,158.6,71.3,moderately_active,muscle_gain,28.35,38.1,44.1,1332,2065,1.586,0.449558638,803.7225,2,27.1653,61.8513324,17.53203074,1681,1,0.778401122,2,1.5503003,28.96213184,0,0,1,0,2222
20,Female,159.1,51.6,sedentary,maintain,20.38,23.7,39.4,1238,1486,1.591,0.324324324,415.3444,1,12.2292,76.35658915,15.56524147,400,0,0.999677003,0,1.200323102,28.79844961,0,0,1,0,1474
17,Male,166.7,55.6,sedentary,maintain,20.01,11.7,49.1,1483,1780,1.667,0.333533293,400.4001,1,6.5052,88.30935252,17.66893172,289,0,1.111360911,0,1.200269724,32.01438849,55.6,166.7,1,0,1770
69,Female,157.8,60.8,sedentary,muscle_gain,24.42,39.8,36.6,1117,1340,1.578,0.385297845,596.3364,1,24.1984,60.19736842,14.69829933,4761,2,0.765487939,0,1.199641898,22.03947368,0,0,1,0,1562
31,Male,177.2,83.2,lightly_active,weight_loss,26.5,22.7,64.3,1777,2443,1.772,0.469525959,702.25,2,18.8864,77.28365385,20.47781135,961,1,0.889923878,1,1.37478897,29.36298077,83.2,177.2,0,-1,1952
36,Female,168.1,57,very_active,maintain,20.17,27.1,41.6,1275,2199,1.681,0.339083879,406.8289,1,15.447,72.98245614,14.72169798,1296,1,0.932017544,3,1.724705882,38.57894737,0,0,1,0,2206
16,Female,155.6,69.5,very_active,maintain,28.71,32.7,46.8,1408,2429,1.556,0.446658098,824.2641,2,22.7265,67.3381295,19.32976917,256,0,0.8441247,3,1.725142045,34.94964029,0,0,1,0,2423
37,Female,150.9,50,sedentary,maintain,21.96,29.5,35.2,1110,1332,1.509,0.331345262,482.2416,1,14.75,70.4,15.45838729,1369,1,0.925,0,1.2,26.64,0,0,1,0,1348
42,Female,155,58.7,lightly_active,weight_gain,24.43,33.6,39,1196,1644,1.55,0.378709677,596.8249,1,19.7232,66.439523,16.23309053,1764,1,0.848949461,1,1.37458194,28.00681431,0,0,2,1,1982
44,Male,177.6,76,lightly_active,weight_gain,24.1,22.8,58.7,1648,2266,1.776,0.427927928,580.81,1,17.328,77.23684211,18.61024876,1936,1,0.903508772,1,1.375,29.81578947,76,177.6,2,1,2678
25,Female,160.7,51.9,very_active,maintain,20.1,24.5,39.2,1229,2120,1.607,0.322962041,404.01,1,12.7155,75.52986513,15.1793898,625,0,0.986673089,3,1.724979658,40.8477842,0,0,1,0,2145
49,Female,167,71.5,moderately_active,weight_gain,25.64,36.6,45.3,1351,2094,1.67,0.428143713,657.4096,2,26.169,63.35664336,16.24296318,2401,1,0.787296037,2,1.54996299,29.28671329,0,0,2,1,2466
18,Male,174.3,45,extra_active,muscle_gain,14.81,5.7,42.4,1387,2635,1.743,0.258175559,219.3361,0,2.565,94.22222222,13.95632526,324,0,1.284259259,0,1.899783706,58.55555556,45,174.3,1,0,3096
33,Female,170.7,60.7,lightly_active,weight_loss,20.83,27.2,44.2,1339,1841,1.707,0.35559461,433.8889,1,16.5104,72.81713344,15.16893978,1089,1,0.919137836,1,1.374906647,30.32948929,0,0,0,-1,1539
67,Female,149.4,61,sedentary,maintain,27.33,42.8,34.9,1078,1294,1.494,0.408299866,746.9289,2,26.108,57.21311475,15.63594852,4489,2,0.736338798,0,1.200371058,21.21311475,0,0,1,0,1277
18,Male,157.8,45,very_active,weight_gain,18.07,9.6,40.7,1310,2260,1.578,0.285171103,326.5249,0,4.32,90.44444444,16.34483013,324,0,1.212962963,3,1.72519084,50.22222222,45,157.8,2,1,2799
20,Female,169.1,55.2,sedentary,maintain,19.3,22.4,42.8,1327,1592,1.691,0.326434063,372.49,1,12.3648,77.53623188,14.96775114,400,0,1.001660628,0,1.199698568,28.84057971,0,0,1,0,1599
24,Female,156.2,48,very_active,maintain,19.67,23.7,36.6,1169,2017,1.562,0.307298335,386.9089,1,11.376,76.25,15.00095908,576,0,1.014756944,3,1.72540633,42.02083333,0,0,1,0,2011
24,Female,161.8,53.3,lightly_active,weight_loss,20.36,24.6,40.2,1253,1723,1.618,0.329419036,414.5296,1,13.1118,75.42213884,15.35567877,576,0,0.979518449,1,1.375099761,32.32645403,0,0,0,-1,1418
26,Male,174.9,63,extra_active,weight_loss,20.59,14.5,53.9,1573,2989,1.749,0.360205832,423.9481,1,9.135,85.55555556,17.62013154,676,0,1.040343915,0,1.900190718,47.44444444,63,174.9,0,-1,2719
63,Male,174.2,64.9,sedentary,muscle_gain,21.39,24,49.3,1431,1717,1.742,0.372560276,457.5321,1,15.576,75.96302003,16.24615596,3969,2,0.918721109,0,1.199860238,26.45608629,64.9,174.2,1,0,2048
31,Male,170.9,66.1,lightly_active,weight_loss,22.63,18.1,54.1,1563,2149,1.709,0.386775892,512.1169,1,11.9641,81.84568835,18.52307732,961,1,0.985249622,1,1.374920026,32.51134644,66.1,170.9,0,-1,1849
38,Female,155.3,60.9,sedentary,weight_gain,25.25,33.6,40.4,1234,1481,1.553,0.392144237,637.5625,2,20.4624,66.33825944,16.75091187,1444,1,0.844280241,0,1.200162075,24.31855501,0,0,2,1,1811
42,Female,154.8,57.3,moderately_active,weight_loss,23.91,33,38.4,1181,1831,1.548,0.370155039,571.6881,1,18.909,67.01570681,16.024678,1764,1,0.858784177,2,1.550381033,31.95462478,0,0,0,-1,1412
52,Female,164.4,71.1,sedentary,weight_gain,26.31,38.1,44,1319,1583,1.644,0.432481752,692.2161,2,27.0891,61.88466948,16.27979943,2704,2,0.772972339,0,1.20015163,22.26441632,0,0,2,1,1927
57,Male,178,75,sedentary,maintain,23.67,25.3,56,1581,1897,1.78,0.421348315,560.2689,1,18.975,74.66666667,17.67453604,3249,2,0.878333333,0,1.199873498,25.29333333,75,178,1,0,1927
25,Male,172.4,79.5,moderately_active,weight_loss,26.75,21.6,62.3,1738,2694,1.724,0.461136891,715.5625,2,17.172,78.36477987,20.96107364,625,0,0.910901468,2,1.550057537,33.88679245,79.5,172.4,0,-1,2163
18,Female,157.4,41.8,sedentary,muscle_gain,16.87,19,33.9,1131,1357,1.574,0.265565438,284.5969,0,7.942,81.10047847,13.68328089,324,0,1.127392344,0,1.199823165,32.46411483,0,0,1,0,1852
53,Female,164.1,73.6,extra_active,muscle_gain,27.33,39.6,44.5,1334,2535,1.641,0.448507008,746.9289,2,29.1456,60.46195652,16.52505254,2809,2,0.755208333,0,1.90029985,34.44293478,0,0,1,0,2684
22,Female,152.1,59.6,lightly_active,maintain,25.76,30.6,41.4,1271,1748,1.521,0.391847469,663.5776,2,18.2376,69.46308725,17.89542072,484,0,0.88856264,1,1.375295043,29.32885906,0,0,1,0,1708
18,Female,172.7,49.9,lightly_active,muscle_gain,16.73,18.8,40.5,1294,1779,1.727,0.288940359,279.8929,0,9.3812,81.16232465,13.57908004,324,0,1.080494322,1,1.374806801,35.65130261,0,0,1,0,2260
48,Female,163.7,65,lightly_active,weight_loss,24.26,34.8,42.4,1278,1757,1.637,0.397067807,588.5476,1,22.62,65.23076923,15.82225931,2304,1,0.819230769,1,1.374804382,27.03076923,0,0,0,-1,1376
20,Female,160,53.9,sedentary,muscle_gain,21.05,24.5,40.7,1266,1519,1.6,0.336875,443.1025,1,13.2055,75.51020408,15.8984375,400,0,0.978664193,0,1.199842022,28.18181818,0,0,1,0,1879
27,Female,166,58.6,very_active,maintain,21.27,26.3,43.2,1318,2274,1.66,0.353012048,452.4129,1,15.4118,73.72013652,15.6771665,729,0,0.937144482,3,1.725341426,38.80546075,0,0,1,0,2284
51,Male,177.9,76.5,very_active,muscle_gain,24.17,24.5,57.8,1624,2801,1.779,0.430016863,584.1889,1,18.7425,75.55555556,18.26316077,2601,2,0.88453159,3,1.724753695,36.61437908,76.5,177.9,1,0,3058
40,Female,162.4,53.2,sedentary,muscle_gain,20.17,28,38.3,1191,1429,1.624,0.327586207,406.8289,1,14.896,71.9924812,14.52200976,1600,1,0.932800752,0,1.199832074,26.86090226,0,0,1,0,1831
33,Female,149.7,57.8,sedentary,maintain,25.79,33.1,38.7,1195,1434,1.497,0.386105544,665.1241,2,19.1318,66.9550173,17.26900695,1089,1,0.86144752,0,1.2,24.80968858,0,0,1,0,1438
21,Male,176.7,70.3,sedentary,muscle_gain,22.52,15.7,59.3,1685,2022,1.767,0.397849462,507.1504,1,11.0371,84.35277383,18.99247635,441,0,0.998696064,0,1.2,28.76244666,70.3,176.7,1,0,2345
28,Male,183.5,65.1,moderately_active,muscle_gain,19.33,13.4,56.4,1633,2531,1.835,0.354768392,373.6489,1,8.7234,86.6359447,16.74969745,784,0,1.045186892,2,1.549908145,38.87864823,65.1,183.5,1,0,3003
22,Male,170.4,65,lightly_active,muscle_gain,22.39,15.7,54.8,1587,2182,1.704,0.381455399,501.3121,1,10.205,84.30769231,18.87301902,484,0,1.017307692,1,1.374921235,33.56923077,65,170.4,1,0,2527
47,Female,166.8,58.6,moderately_active,maintain,21.06,30.7,40.6,1238,1919,1.668,0.351318945,443.5236,1,17.9902,69.28327645,14.59264243,2209,1,0.880261661,2,1.550080775,32.74744027,0,0,1,0,1911
26,Male,179.5,78.8,very_active,muscle_gain,24.46,19.1,63.7,1769,3052,1.795,0.438997214,598.2916,1,15.0508,80.83756345,19.77017559,676,0,0.935384941,3,1.725268513,38.73096447,78.8,179.5,1,0,3289
41,Male,175.9,59.3,moderately_active,weight_loss,19.17,16.2,49.7,1473,2283,1.759,0.337123366,367.4889,1,9.6066,83.81112985,16.06292789,1681,1,1.034991568,2,1.549898167,38.49915683,59.3,175.9,0,-1,2002
57,Female,161.2,78.4,moderately_active,maintain,30.17,43.9,44,1335,2069,1.612,0.486352357,910.2289,3,34.4176,56.12244898,16.93255916,3249,2,0.709502551,2,1.549812734,26.39030612,0,0,1,0,2105
18,Male,177.6,72.2,sedentary,weight_loss,22.89,15.4,61.1,1724,2069,1.776,0.406531532,523.9521,1,11.1188,84.62603878,19.37114479,324,0,0.994921514,0,1.200116009,28.6565097,72.2,177.6,0,-1,1765
39,Female,163.5,48.3,moderately_active,maintain,18.07,25.3,36.1,1149,1781,1.635,0.295412844,326.5249,0,12.2199,74.74120083,13.50428789,1521,1,0.991200828,2,1.550043516,36.873706,0,0,1,0,1752
69,Male,183.4,81.6,lightly_active,weight_loss,24.26,28.8,58.1,1623,2232,1.834,0.444929117,588.5476,1,23.5008,71.20098039,17.27338567,4761,2,0.828737745,1,1.375231054,27.35294118,81.6,183.4,0,-1,1844
30,Female,166.8,56.2,moderately_active,weight_loss,20.2,25.7,41.8,1285,1992,1.668,0.336930456,408.04,1,14.4434,74.3772242,15.02395206,900,1,0.952698695,2,1.550194553,35.44483986,0,0,0,-1,1685
24,Male,178.6,63.8,sedentary,muscle_gain,20,13.3,55.3,1609,1931,1.786,0.357222844,400,1,8.4854,86.67711599,17.33653187,576,0,1.050809822,0,1.200124301,30.26645768,63.8,178.6,1,0,2276
24,Male,180.9,77.9,moderately_active,weight_gain,23.8,17.9,64,1778,2756,1.809,0.430624655,566.44,1,13.9441,82.15661104,19.55702722,576,0,0.951005563,2,1.550056243,35.37869063,77.9,180.9,2,1,3096
26,Male,178.6,94.3,sedentary,maintain,29.56,25.3,70.4,1917,2300,1.786,0.527995521,873.7936,2,23.8579,74.65535525,22.07037691,676,0,0.847030753,0,1.199791341,24.3902439,94.3,178.6,1,0,2287
26,Female,148.5,64.4,moderately_active,muscle_gain,29.2,35.6,41.5,1275,1976,1.485,0.433670034,852.64,2,22.9264,64.44099379,18.81894138,676,0,0.82492236,2,1.549803922,30.68322981,0,0,1,0,2090
42,Female,160.3,59.4,lightly_active,muscle_gain,23.12,32,40.4,1232,1694,1.603,0.370555209,534.5344,1,19.008,68.01346801,15.72223634,1764,1,0.864197531,1,1.375,28.51851852,0,0,1,0,2039
21,Male,170,57.2,extra_active,maintain,19.79,12.4,50.1,1502,2854,1.7,0.336470588,391.6441,1,7.0928,87.58741259,17.33564014,441,0,1.094114219,0,1.900133156,49.8951049,57.2,170,1,0,2847
32,Female,163,60.6,lightly_active,maintain,22.81,29.3,42.8,1300,1788,1.63,0.371779141,520.2961,1,17.7558,70.62706271,16.10899921,1024,1,0.893839384,1,1.375384615,29.5049505,0,0,1,0,1769
21,Male,170.4,72.7,sedentary,weight_loss,25.04,18.7,59.1,1674,2009,1.704,0.426643192,627.0016,2,13.5949,81.29298487,20.3539311,441,0,0.959422283,0,1.200119474,27.63411279,72.7,170.4,0,-1,1470
46,Female,164.5,63,sedentary,weight_loss,23.28,33.1,42.1,1272,1526,1.645,0.382978723,541.9584,1,20.853,66.82539683,15.55787548,2116,1,0.841269841,0,1.199685535,24.22222222,0,0,0,-1,1200
30,Female,158.5,61.4,extra_active,maintain,24.44,30.8,42.5,1291,2453,1.585,0.387381703,597.3136,1,18.9112,69.21824104,16.91727453,900,1,0.876085776,0,1.900077459,39.95114007,0,0,1,0,2420
27,Female,171.2,67.3,lightly_active,weight_gain,22.96,28.4,48.2,1433,1970,1.712,0.393107477,527.1616,1,19.1132,71.61961367,16.44521356,729,0,0.887196632,1,1.374738311,29.27191679,0,0,2,1,2321
44,Female,170.9,68,moderately_active,weight_loss,23.28,32.7,45.8,1364,2114,1.709,0.397893505,541.9584,1,22.236,67.35294118,15.68127433,1936,1,0.835784314,2,1.549853372,31.08823529,0,0,0,-1,1726
18,Female,152.3,38.9,lightly_active,maintain,16.77,18.9,31.5,1074,1477,1.523,0.25541694,281.2329,0,7.3521,80.97686375,13.58034325,324,0,1.150385604,1,1.375232775,37.96915167,0,0,1,0,1437
34,Female,162.9,57.1,sedentary,muscle_gain,21.52,28.2,41,1257,1508,1.629,0.350521793,463.1104,1,16.1022,71.80385289,15.45046975,1156,1,0.917250438,0,1.199681782,26.40980736,0,0,1,0,1844
25,Female,158.2,71,lightly_active,weight_gain,28.37,34.4,46.6,1398,1922,1.582,0.448798989,804.8569,2,24.424,65.63380282,18.61971196,625,0,0.820422535,1,1.374821173,27.07042254,0,0,2,1,2293
22,Female,162.5,61.2,lightly_active,maintain,23.18,27.5,44.4,1346,1851,1.625,0.376615385,537.3124,1,16.83,72.54901961,16.81420118,484,0,0.916394336,1,1.375185736,30.24509804,0,0,1,0,1839
22,Female,164.5,68.7,lightly_active,muscle_gain,25.39,30.1,48,1429,1965,1.645,0.417629179,644.6521,2,20.6787,69.86899563,17.73819532,484,0,0.866690927,1,1.375087474,28.60262009,0,0,1,0,2160
18,Female,153.3,68.6,moderately_active,muscle_gain,29.19,33.8,45.4,1376,2133,1.533,0.447488584,852.0561,2,23.1868,66.18075802,19.3184173,324,0,0.835762877,2,1.550145349,31.09329446,0,0,1,0,2297
32,Female,155.2,42.2,sedentary,muscle_gain,17.52,23,32.5,1071,1285,1.552,0.271907216,306.9504,0,9.706,77.01421801,13.49273302,1024,1,1.057464455,0,1.199813259,30.45023697,0,0,1,0,1774
44,Female,155.9,78.3,sedentary,weight_loss,32.22,43.4,44.3,1357,1628,1.559,0.502245029,1038.1284,3,33.9822,56.57726692,18.22684481,1936,1,0.722115794,0,1.199705232,20.79182631,0,0,0,-1,1200
21,Female,157.7,62.2,lightly_active,weight_loss,25.01,29.4,43.9,1332,1832,1.577,0.394419784,625.5001,2,18.2868,70.57877814,17.65229325,441,0,0.892282958,1,1.375375375,29.45337621,0,0,0,-1,1325
17,Male,170.6,77.1,sedentary,maintain,26.49,19.5,62.1,1739,2087,1.706,0.451934349,701.7201,2,15.0345,80.54474708,21.3370093,289,0,0.939796801,0,1.200115009,27.06874189,77.1,170.6,1,0,2106
30,Male,179.2,66.5,moderately_active,maintain,20.71,15.6,56.1,1617,2506,1.792,0.37109375,428.9041,1,10.374,84.36090226,17.46975646,900,1,1.013157895,2,1.54978355,37.68421053,66.5,179.2,1,0,2541
23,Male,175.4,76.5,moderately_active,weight_loss,24.87,18.9,62,1734,2688,1.754,0.436145952,618.5169,1,14.4585,81.04575163,20.1526662,529,0,0.944444444,2,1.55017301,35.1372549,76.5,175.4,0,-1,2433
27,Male,168.3,56.1,sedentary,maintain,19.81,13.8,48.4,1456,1747,1.683,0.333333333,392.4361,1,7.7418,86.2745098,17.087445,729,0,1.081402258,0,1.199862637,31.14081996,56.1,168.3,1,0,1782
20,Male,171.9,68,sedentary,weight_loss,23.01,16,57.1,1637,1964,1.719,0.395578825,529.4601,1,10.88,83.97058824,19.32343608,400,0,1.003063725,0,1.199755651,28.88235294,68,171.9,0,-1,1659
29,Female,146.8,49.9,sedentary,weight_loss,23.16,29.1,35.4,1120,1344,1.468,0.339918256,536.3856,1,14.5209,70.94188377,16.42673121,841,0,0.935203741,0,1.2,26.93386774,0,0,0,-1,1200
67,Female,171.1,66.7,very_active,maintain,22.78,37.3,41.8,1253,2161,1.711,0.389830508,518.9284,1,24.8791,62.66866567,14.27829211,4489,2,0.782733633,3,1.724660814,32.3988006,0,0,1,0,2112
16,Female,161.1,66.2,lightly_active,weight_loss,25.51,28.9,47.1,1412,1942,1.611,0.410924891,650.7601,2,19.1318,71.14803625,18.14804411,256,0,0.888721047,1,1.375354108,29.33534743,0,0,0,-1,1459
20,Male,180.5,68.1,very_active,maintain,20.9,13.5,58.9,1685,2907,1.805,0.377285319,436.81,1,9.1935,86.49045521,18.07843709,400,0,1.030959373,3,1.725222552,42.68722467,68.1,180.5,1,0,2895
21,Female,165.8,41,sedentary,weight_gain,14.91,17.3,33.9,1149,1379,1.658,0.247285887,222.3081,0,7.093,82.68292683,12.3319185,441,0,1.167682927,0,1.200174064,33.63414634,0,0,2,1,2041
38,Female,160.8,55.2,lightly_active,weight_loss,21.35,29,39.2,1210,1664,1.608,0.343283582,455.8225,1,16.008,71.01449275,15.16051583,1444,1,0.913345411,1,1.375206612,30.14492754,0,0,0,-1,1398
58,Female,145.7,61.5,very_active,weight_loss,28.97,42.7,35.2,1097,1892,1.457,0.422100206,839.2609,2,26.2605,57.23577236,16.58149025,3364,2,0.743224932,3,1.724703737,30.76422764,0,0,0,-1,1410
41,Male,170.4,92.8,moderately_active,weight_gain,31.96,31.6,63.5,1772,2747,1.704,0.544600939,1021.4416,3,29.3248,68.42672414,21.86928299,1681,1,0.795617816,2,1.550225734,29.6012931,92.8,170.4,2,1,3135
28,Female,163.1,69.5,sedentary,muscle_gain,26.13,32.4,47,1402,1682,1.631,0.426118945,682.7769,2,22.518,67.62589928,17.66810355,784,0,0.840527578,0,1.199714693,24.20143885,0,0,1,0,1916
33,Female,161.4,66.7,lightly_active,muscle_gain,25.6,32.9,44.8,1345,1849,1.614,0.413258984,655.36,2,21.9443,67.16641679,17.19772314,1089,1,0.840204898,1,1.37472119,27.72113943,0,0,1,0,2057
40,Female,167.2,58.8,sedentary,weight_loss,21.03,29,41.7,1271,1525,1.672,0.351674641,442.2609,1,17.052,70.91836735,14.91638241,1600,1,0.900651927,0,1.199842644,25.93537415,0,0,0,-1,1261
50,Female,161,80,sedentary,weight_gain,30.86,43.1,45.5,1378,1654,1.61,0.49689441,952.3396,3,34.48,56.875,17.55333513,2500,1,0.717708333,0,1.200290276,20.675,0,0,2,1,1988
25,Female,172.1,69.8,lightly_active,weight_loss,23.57,28.6,49.8,1471,2023,1.721,0.405578152,555.5449,1,19.9628,71.34670487,16.81386678,625,0,0.878104107,1,1.375254929,28.98280802,0,0,0,-1,1620
